0.22984045826417052,0.21101038832158053,-0.06297350847984945,0.2297878152249489
0,3000,29215,0.006494387017894854,27,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
1,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
2,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
3,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
4,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
5,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
6,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
7,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
8,2974,29215,0.006608456154708675,1,99.13333333333333,100.0,2.782933421642123,4.0,0.03259326699548223,
9,2970,29183,0.00661901375946509,1,99.0,99.8904672257402,2.782743795879532,4.0,0.03254349489066587,
