21,38,3934.953223502037,0.3762860727728984,4.127337114974678E-4
21,30,2414.088821444391,0.36811096108997177,3.176645964859794E-4
21,35,3319.8853652499874,0.3727781230577999,3.80752179943867E-4
21,31,2676.8874219432687,0.36779494726514594,3.466572522807156E-4
21,29,2330.44084418276,0.364487117160914,3.3905911372899227E-4
21,34,3192.480157353884,0.3715312190287413,3.815588888263602E-4
21,35,3339.08541482104,0.37226911618669317,3.9074411922173307E-4
21,22,1381.3108879140711,0.3590326828684305,2.4788994115521637E-4
21,32,2902.186062631767,0.3704756022235948,3.513769276461023E-4
21,32,2887.564667079218,0.3680206160265063,3.6709238376688347E-4
21,34,3192.5612082627663,0.3744537395430141,3.540507135362145E-4
21,35,3382.712225335549,0.3730099502487562,3.8271844888320355E-4
21,28,2211.378252646825,0.3636032977691562,3.2599041951140653E-4
21,23,1445.7008604251173,0.35941994247363374,2.546532460669196E-4
15,15,622.9639304253794,0.3484778061817337,1.7180988869569983E-4
21,25,1683.5403189633691,0.3618484555984556,2.740029215188717E-4
21,31,2672.090443990407,0.3698815984213123,3.371711475038801E-4
21,25,1764.4028701973648,0.36219806763285023,2.747859222237429E-4
21,38,3988.8867026726944,0.37661685294487,4.075775737986857E-4
21,35,3375.282794292088,0.3712093080826835,4.017639939768658E-4
21,34,3259.4209347647293,0.3729635617460515,3.739359085849079E-4
21,35,3509.5679638925344,0.37185368877867325,4.006527843819477E-4
21,32,2785.812144737174,0.3686086529006883,3.6275380970479155E-4
21,33,3042.915776242309,0.3699728596101653,3.811335104673462E-4
21,28,2272.6411347314533,0.364487117160914,3.1488339888196935E-4
21,26,1993.8867783718838,0.3617611580217129,3.0179754100022137E-4
21,33,3040.6024786143303,0.3715772518894809,3.548535889661078E-4
21,25,1783.3077454691188,0.3605867500300589,2.951461589984783E-4
21,28,2198.241452134335,0.36493064005840836,3.1299765143500747E-4
21,30,2493.879203187693,0.3686086529006883,3.219006095478307E-4
21,26,1953.9889784421023,0.36325096899224807,2.898446973599388E-4
21,33,3115.850668986402,0.3710715169512497,3.7671493043631615E-4
21,26,1850.3884986408705,0.3640446710366594,2.7921869762881227E-4
21,25,1739.5827647887088,0.3612382558419658,2.8055210015211863E-4
21,31,2629.5270904636163,0.36820135052179254,3.4445610980808156E-4
21,36,3607.723760540092,0.3730099502487562,4.107240841345987E-4
21,29,2322.361773867717,0.36577631418465667,3.2114810463490366E-4
21,25,1702.677947366754,0.3613688396192312,2.7540989631053583E-4
21,33,2887.335543392198,0.3696992110453649,3.6645850873721165E-4
21,22,1318.5864814192453,0.36006723496218035,2.306077684836737E-4
21,30,2466.245184907416,0.3670297393219924,3.340736492278261E-4
21,33,3003.909790631576,0.37001850709438616,3.666826437131405E-4
21,28,2239.554011692797,0.36435427044101565,3.227085529438015E-4
21,31,2709.544967628492,0.3671195984820663,3.530264236897646E-4
21,32,2796.664164885019,0.3704756022235948,3.431567014804739E-4
21,28,2160.7578679660483,0.36595485051860893,3.051859982788058E-4
21,32,2734.190967014507,0.3696536423024775,3.480979081129699E-4
21,28,2125.393131267748,0.36541976361642503,3.062658754524716E-4
21,34,3248.9650608735888,0.37240779833602383,3.7647484238639844E-4
21,25,1736.0269770361251,0.36241691842900303,2.688502425223183E-4
21,25,1737.131697930842,0.3617175250271379,2.7673117518726433E-4
21,28,2149.277049247773,0.36653629919335123,2.9628292858690315E-4
21,40,4413.011556695594,0.37832723602876245,4.45512425305212E-4
21,35,3337.4309120397643,0.3714391875154818,3.9770776015522584E-4
21,34,3262.1773750357424,0.37134720158494305,3.7905151071417965E-4
21,29,2363.1759903437037,0.36431000971817296,3.363734150820577E-4
21,32,2767.2914090008017,0.3696536423024775,3.4807309909375063E-4
21,25,1692.9389412187347,0.36145594793298785,2.775796161384302E-4
21,33,3005.850108737243,0.3717614974587827,3.581856323678243E-4
21,39,4338.056095657479,0.3750625312656328,4.5229981521203316E-4
21,24,1596.9221697669582,0.3608904933814681,2.6763353297207693E-4
21,34,3133.4864384947405,0.3703383551494196,3.761340856945622E-4
18,18,884.0171299625796,0.35357227069087477,1.983362627394679E-4
21,30,2447.5679617774854,0.36747947555446636,3.3044861620718316E-4
21,33,3111.4520658673086,0.37116336633663366,3.6810028328135064E-4
21,31,2724.7706626574477,0.37001850709438616,3.3378714303230214E-4
18,20,1191.3475644164798,0.3564297599239363,2.2778501471964482E-4
21,31,2696.565055692521,0.3684275184275184,3.413589536309482E-4
21,33,2962.034643639702,0.37185368877867325,3.4953730480520383E-4
21,25,1704.437503500971,0.36158668917289605,2.7370901635810385E-4
21,34,3127.2714168795346,0.3707504017801953,3.764708838787448E-4
21,28,2218.2962298309017,0.36457573547289085,3.1763075422295824E-4
21,37,3751.9960725265105,0.3765695630336514,3.9582044153854836E-4
21,28,2237.663872086444,0.3649750517220397,3.141084658384367E-4
21,37,3728.977862408519,0.3744537395430141,4.072981341311285E-4
21,26,1908.0798166919772,0.36329497274379163,2.862508247177321E-4
21,29,2259.9651880925817,0.366044184059563,3.2018969032782005E-4
21,34,3186.515154336248,0.3729171847799055,3.659783172729649E-4
21,46,5632.309988221528,0.3820868900496879,5.192959641967162E-4
19,19,978.1756815111135,0.3560911897411541,1.9774355720685851E-4
21,30,2540.1054475677347,0.36779494726514594,3.2886386141757295E-4
21,31,2654.6251785673508,0.36761461142436874,3.518871496031575E-4
21,28,2253.214718064933,0.36479746989417344,3.1356075959622376E-4
21,27,2002.2490492408847,0.365464294418718,2.8381695503817175E-4
20,21,1244.7593830113697,0.35715136358223176,2.3314134196543264E-4
21,27,1977.9374835627061,0.3643985419198056,2.9362665062308797E-4
21,32,2887.8765265760517,0.3684275184275184,3.587678659790658E-4
21,28,2154.5183162329163,0.366760425583955,2.9411371307558836E-4
21,23,1411.2067058770992,0.35808955223880595,2.551730357885889E-4
21,27,2039.9982822918573,0.3633389871577417,3.0911151496024344E-4
21,31,2625.6489100798217,0.36756955509253586,3.415643801841427E-4
21,25,1661.0342107137665,0.3610208258095582,2.7670232955187367E-4
21,32,2821.2737802185325,0.36906226925916813,3.521129631389323E-4
21,33,2976.591010734735,0.3696992110453649,3.725839176124313E-4
21,31,2736.979365078563,0.36951700344997535,3.3664071498969275E-4
21,31,2621.415793330679,0.36869928694369314,3.368934802208629E-4
21,31,2667.712941119988,0.3690168573889504,3.430750763688889E-4
21,30,2535.9669863875915,0.3683822626212996,3.2209255637884E-4
21,32,2781.215425781549,0.3703383551494196,3.3861371309354437E-4
21,22,1342.3304880080245,0.35890378171373866,2.4236164323243028E-4
21,28,2217.6504205720234,0.3663571952113364,3.018738265771606E-4
19,19,1000.802729982207,0.354449828625458,2.1434149704620934E-4
20,20,1054.1052952030946,0.35550023707918443,2.1694675268313853E-4
21,27,2105.2448209139257,0.36564252621311877,2.927990079743477E-4
21,33,2961.2332966044796,0.3705671568021747,3.5837715425259827E-4
21,26,1871.1997221165147,0.3618921201882466,3.017863009209875E-4
21,28,2242.9367560710893,0.3643985419198056,3.206945773172962E-4
21,32,2875.7681095627786,0.36847278535446615,3.642217902965571E-4
21,30,2496.4999217596505,0.3691531265386509,3.166751129332235E-4
21,26,1904.2613668308907,0.3613688396192312,3.037561993632618E-4
21,37,3785.6568478551603,0.37436025464985645,4.1216732353075786E-4
21,27,2035.5602128273185,0.3633830122379741,3.0825579444758824E-4
21,41,4744.107117958496,0.3765695630336514,4.7708762194442815E-4
21,34,3153.154706282435,0.37084209224681586,3.732573201477204E-4
21,30,2554.00783571936,0.3670746634026928,3.359839554878891E-4
21,41,4756.473330175647,0.3752502502502503,4.848447495308633E-4
21,30,2476.953054315462,0.3679303152987364,3.2694059210421647E-4
21,39,4290.029529716873,0.3750625312656328,4.483662295848903E-4
18,18,834.1832530242674,0.35378081868585587,1.8919361739021742E-4
21,22,1314.762903800127,0.3595492147224553,2.3250056317585053E-4
21,30,2618.861219283137,0.36720950165299376,3.4058976991932234E-4
21,28,2241.3182870225305,0.36640195479535737,3.0244866816507993E-4
21,41,4685.870163974934,0.3809221389559253,4.442329571115998E-4
21,31,2645.6871768038823,0.36788518155053973,3.5138803953427213E-4
21,29,2372.489919580246,0.364487117160914,3.4473677126937367E-4
21,26,1819.4970941257313,0.36386799320553265,2.8039291834106294E-4
21,29,2328.677681400108,0.3672544697526329,3.1597760565201855E-4
21,28,2194.007189910933,0.3641772920461445,3.2223654052230036E-4
21,25,1755.6303416717224,0.36141238852735597,2.819893694605694E-4
21,37,4040.968507256247,0.37356751370204283,4.28156424581645E-4
21,37,3749.42790159209,0.37751762336354483,3.8812384705435947E-4
21,35,3394.312649349871,0.37268547284702375,3.8507982709920036E-4
21,22,1336.4873790215338,0.3590326828684305,2.4135302306591664E-4
21,26,1874.9986518465546,0.3642657597473582,2.752581754822294E-4
21,29,2339.3671977473514,0.36698482623592754,3.178243205759687E-4
19,19,953.0566783029078,0.35550023707918443,2.0405815302358747E-4
21,37,3839.8043436954385,0.3736140525725676,4.26578416190133E-4
21,37,3812.1921937560014,0.374875,4.1562730300591984E-4
21,26,1956.8446748846618,0.36106429087406694,3.1104329616004283E-4
21,40,4381.552815423686,0.3782318072896961,4.387761719506531E-4
21,25,1685.0863179932524,0.36202317720907773,2.745236028855913E-4
21,32,2825.925391048712,0.36878996556812593,3.5880336296670475E-4
21,29,2244.0999129092856,0.3684275184275184,2.991553922306154E-4
21,29,2376.382073040005,0.36470874376748147,3.3211301324413727E-4
21,21,1263.3913174189765,0.35689634654290137,2.3526119888001978E-4
21,30,2571.4474300123575,0.36820135052179254,3.32032447679402E-4
21,25,1728.2370507912315,0.3620668839792346,2.7320327119893675E-4
